,dates,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,SouthCarolina_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,SouthCarolina_UnitedStates.CTP_CovidCases_Black.data,SouthCarolina_UnitedStates.CTP_CovidCases_Black.missing,Wisconson_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Wisconson_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Wisconson_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Wisconson_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Wisconson_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Wisconson_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Wisconson_UnitedStates.CTP_CovidCases_Black.data,Wisconson_UnitedStates.CTP_CovidCases_Black.missing,Utah_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Utah_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Utah_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Utah_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Utah_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Utah_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Utah_UnitedStates.CTP_CovidCases_Black.data,Utah_UnitedStates.CTP_CovidCases_Black.missing,Vermont_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Vermont_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Vermont_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Vermont_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Vermont_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Vermont_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Vermont_UnitedStates.CTP_CovidCases_Black.data,Vermont_UnitedStates.CTP_CovidCases_Black.missing,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,WestVirginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,WestVirginia_UnitedStates.CTP_CovidCases_Black.data,WestVirginia_UnitedStates.CTP_CovidCases_Black.missing,Tennessee_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Tennessee_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Tennessee_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Tennessee_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Tennessee_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Tennessee_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Tennessee_UnitedStates.CTP_CovidCases_Black.data,Tennessee_UnitedStates.CTP_CovidCases_Black.missing,Washington_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Washington_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Washington_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Washington_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Washington_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Washington_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Washington_UnitedStates.CTP_CovidCases_Black.data,Washington_UnitedStates.CTP_CovidCases_Black.missing,Wyoming_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Wyoming_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Wyoming_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Wyoming_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Wyoming_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Wyoming_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Wyoming_UnitedStates.CTP_CovidCases_Black.data,Wyoming_UnitedStates.CTP_CovidCases_Black.missing,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,SouthDakota_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,SouthDakota_UnitedStates.CTP_CovidCases_Black.data,SouthDakota_UnitedStates.CTP_CovidCases_Black.missing,Virginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.data,Virginia_UnitedStates.CTP_CovidCases_EthnicityUnknown.missing,Virginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.data,Virginia_UnitedStates.CTP_CovidCases_EthnicityHispanic.missing,Virginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.data,Virginia_UnitedStates.CTP_CovidCases_EthnicityNonHispanic.missing,Virginia_UnitedStates.CTP_CovidCases_Black.data,Virginia_UnitedStates.CTP_CovidCases_Black.missing
0,2020-05-03,1967.0,0,325.0,0,4334.0,0,2519.0,0,0.0,100,0.0,100,0.0,100,0.0,100,535.0,0,1901.0,0,2739.0,0,129.0,0,131.0,0,19.0,0,747.0,0,18.0,0,0.0,100,0.0,100,0.0,100,90.0,0,5076.0,0,1184.0,0,6917.0,0,2630.0,0,5388.0,0,2996.0,0,6801.0,0,706.0,0,37.0,0,62.0,0,358.0,0,4.0,0,0.0,100,472.0,0,2159.0,0,499.0,0,6873.0,0,4369.0,0,7429.0,0,3329.0,0
0,2020-05-04,1967.0,0,325.0,0,4334.0,0,2519.0,0,0.0,100,0.0,100,0.0,100,0.0,100,535.0,0,1901.0,0,2739.0,0,129.0,0,131.0,0,19.0,0,747.0,0,18.0,0,0.0,100,0.0,100,0.0,100,90.0,0,5076.0,0,1184.0,0,6917.0,0,2630.0,0,5388.0,0,2996.0,0,6801.0,0,706.0,0,37.0,0,62.0,0,358.0,0,4.0,0,0.0,100,472.0,0,2159.0,0,499.0,0,6873.0,0,4369.0,0,7429.0,0,3329.0,0
0,2020-05-05,1967.0,0,325.0,0,4334.0,0,2519.0,0,0.0,100,0.0,100,0.0,100,0.0,100,535.0,0,1901.0,0,2739.0,0,129.0,0,131.0,0,19.0,0,747.0,0,18.0,0,0.0,100,0.0,100,0.0,100,90.0,0,5076.0,0,1184.0,0,6917.0,0,2630.0,0,5388.0,0,2996.0,0,6801.0,0,706.0,0,37.0,0,62.0,0,358.0,0,4.0,0,0.0,100,472.0,0,2159.0,0,499.0,0,6873.0,0,4369.0,0,7429.0,0,3329.0,0
0,2020-05-06,1801.0,0,418.0,0,4717.0,0,2752.0,0,0.0,100,0.0,100,0.0,100,0.0,100,616.0,0,2069.0,0,2910.0,0,141.0,0,129.0,0,20.0,0,759.0,0,19.0,0,0.0,100,0.0,100,0.0,100,93.0,0,5183.0,0,1369.0,0,7386.0,0,2854.0,0,5719.0,0,3179.0,0,7007.0,0,730.0,0,38.0,0,63.0,0,398.0,0,8.0,0,0.0,100,504.0,0,2275.0,0,511.0,0,7286.0,0,4963.0,0,8007.0,0,3593.0,0
0,2020-05-07,1801.0,0,418.0,0,4717.0,0,2752.0,0,0.0,100,0.0,100,0.0,100,0.0,100,616.0,0,2069.0,0,2910.0,0,141.0,0,129.0,0,20.0,0,759.0,0,19.0,0,0.0,100,0.0,100,0.0,100,93.0,0,5183.0,0,1369.0,0,7386.0,0,2854.0,0,5719.0,0,3179.0,0,7007.0,0,730.0,0,38.0,0,63.0,0,398.0,0,8.0,0,0.0,100,504.0,0,2275.0,0,511.0,0,7286.0,0,4963.0,0,8007.0,0,3593.0,0
0,2020-05-08,1801.0,0,418.0,0,4717.0,0,2752.0,0,0.0,100,0.0,100,0.0,100,0.0,100,616.0,0,2069.0,0,2910.0,0,141.0,0,129.0,0,20.0,0,759.0,0,19.0,0,0.0,100,0.0,100,0.0,100,93.0,0,5183.0,0,1369.0,0,7386.0,0,2854.0,0,5719.0,0,3179.0,0,7007.0,0,730.0,0,38.0,0,63.0,0,398.0,0,8.0,0,0.0,100,504.0,0,2275.0,0,511.0,0,7286.0,0,4963.0,0,8007.0,0,3593.0,0
0,2020-05-09,1801.0,0,418.0,0,4717.0,0,2752.0,0,0.0,100,0.0,100,0.0,100,0.0,100,616.0,0,2069.0,0,2910.0,0,141.0,0,129.0,0,20.0,0,759.0,0,19.0,0,0.0,100,0.0,100,0.0,100,93.0,0,5183.0,0,1369.0,0,7386.0,0,2854.0,0,5719.0,0,3179.0,0,7007.0,0,730.0,0,38.0,0,63.0,0,398.0,0,8.0,0,0.0,100,504.0,0,2275.0,0,511.0,0,7286.0,0,4963.0,0,8007.0,0,3593.0,0
0,2020-05-10,2120.0,0,450.0,0,5083.0,0,3034.0,0,0.0,100,0.0,100,0.0,100,0.0,100,667.0,0,2365.0,0,3219.0,0,172.0,0,134.0,0,20.0,0,773.0,0,20.0,0,0.0,100,0.0,100,0.0,100,99.0,0,5427.0,0,1715.0,0,7843.0,0,3087.0,0,5611.0,0,3718.0,0,7562.0,0,795.0,0,39.0,0,66.0,0,424.0,0,8.0,0,0.0,100,611.0,0,2906.0,0,761.0,0,8276.0,0,6476.0,0,9329.0,0,4031.0,0
0,2020-05-11,2120.0,0,450.0,0,5083.0,0,3034.0,0,0.0,100,0.0,100,0.0,100,0.0,100,667.0,0,2365.0,0,3219.0,0,172.0,0,134.0,0,20.0,0,773.0,0,20.0,0,0.0,100,0.0,100,0.0,100,99.0,0,5427.0,0,1715.0,0,7843.0,0,3087.0,0,5611.0,0,3718.0,0,7562.0,0,795.0,0,39.0,0,66.0,0,424.0,0,8.0,0,0.0,100,611.0,0,2906.0,0,761.0,0,8276.0,0,6476.0,0,9329.0,0,4031.0,0
0,2020-05-12,2120.0,0,450.0,0,5083.0,0,3034.0,0,0.0,100,0.0,100,0.0,100,0.0,100,667.0,0,2365.0,0,3219.0,0,172.0,0,134.0,0,20.0,0,773.0,0,20.0,0,0.0,100,0.0,100,0.0,100,99.0,0,5427.0,0,1715.0,0,7843.0,0,3087.0,0,5611.0,0,3718.0,0,7562.0,0,795.0,0,39.0,0,66.0,0,424.0,0,8.0,0,0.0,100,611.0,0,2906.0,0,761.0,0,8276.0,0,6476.0,0,9329.0,0,4031.0,0
0,2020-05-13,2072.0,0,560.0,0,5398.0,0,3244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,664.0,0,2506.0,0,3450.0,0,199.0,0,122.0,0,22.0,0,785.0,0,26.0,0,0.0,100,0.0,100,0.0,100,105.0,0,5977.0,0,2063.0,0,8330.0,0,3518.0,0,5567.0,0,4080.0,0,7865.0,0,820.0,0,44.0,0,67.0,0,447.0,0,7.0,0,0.0,100,644.0,0,3088.0,0,827.0,0,8964.0,0,7711.0,0,10071.0,0,4337.0,0
0,2020-05-14,2072.0,0,560.0,0,5398.0,0,3244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,664.0,0,2506.0,0,3450.0,0,199.0,0,122.0,0,22.0,0,785.0,0,26.0,0,0.0,100,0.0,100,0.0,100,105.0,0,5977.0,0,2063.0,0,8330.0,0,3518.0,0,5567.0,0,4080.0,0,7865.0,0,820.0,0,44.0,0,67.0,0,447.0,0,7.0,0,0.0,100,644.0,0,3088.0,0,827.0,0,8964.0,0,7711.0,0,10071.0,0,4337.0,0
0,2020-05-15,2072.0,0,560.0,0,5398.0,0,3244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,664.0,0,2506.0,0,3450.0,0,199.0,0,122.0,0,22.0,0,785.0,0,26.0,0,0.0,100,0.0,100,0.0,100,105.0,0,5977.0,0,2063.0,0,8330.0,0,3518.0,0,5567.0,0,4080.0,0,7865.0,0,820.0,0,44.0,0,67.0,0,447.0,0,7.0,0,0.0,100,644.0,0,3088.0,0,827.0,0,8964.0,0,7711.0,0,10071.0,0,4337.0,0
0,2020-05-16,2072.0,0,560.0,0,5398.0,0,3244.0,0,0.0,100,0.0,100,0.0,100,0.0,100,664.0,0,2506.0,0,3450.0,0,199.0,0,122.0,0,22.0,0,785.0,0,26.0,0,0.0,100,0.0,100,0.0,100,105.0,0,5977.0,0,2063.0,0,8330.0,0,3518.0,0,5567.0,0,4080.0,0,7865.0,0,820.0,0,44.0,0,67.0,0,447.0,0,7.0,0,0.0,100,644.0,0,3088.0,0,827.0,0,8964.0,0,7711.0,0,10071.0,0,4337.0,0
0,2020-05-17,2521.0,0,599.0,0,5695.0,0,3450.0,0,0.0,100,0.0,100,0.0,100,0.0,100,707.0,0,2752.0,0,3779.0,0,229.0,0,105.0,0,25.0,0,810.0,0,27.0,0,0.0,100,0.0,100,0.0,100,107.0,0,6158.0,0,2498.0,0,8732.0,0,3687.0,0,5830.0,0,4425.0,0,8178.0,0,861.0,0,45.0,0,70.0,0,490.0,0,7.0,0,0.0,0,696.0,0,3291.0,0,859.0,0,10162.0,0,9131.0,0,11095.0,0,4787.0,0
0,2020-05-18,2521.0,0,599.0,0,5695.0,0,3450.0,0,0.0,100,0.0,100,0.0,100,0.0,100,707.0,0,2752.0,0,3779.0,0,229.0,0,105.0,0,25.0,0,810.0,0,27.0,0,0.0,100,0.0,100,0.0,100,107.0,0,6158.0,0,2498.0,0,8732.0,0,3687.0,0,5830.0,0,4425.0,0,8178.0,0,861.0,0,45.0,0,70.0,0,490.0,0,7.0,0,0.0,0,696.0,0,3291.0,0,859.0,0,10162.0,0,9131.0,0,11095.0,0,4787.0,0
0,2020-05-19,2521.0,0,599.0,0,5695.0,0,3450.0,0,0.0,100,0.0,100,0.0,100,0.0,100,707.0,0,2752.0,0,3779.0,0,229.0,0,105.0,0,25.0,0,810.0,0,27.0,0,0.0,100,0.0,100,0.0,100,107.0,0,6158.0,0,2498.0,0,8732.0,0,3687.0,0,5830.0,0,4425.0,0,8178.0,0,861.0,0,45.0,0,70.0,0,490.0,0,7.0,0,0.0,0,696.0,0,3291.0,0,859.0,0,10162.0,0,9131.0,0,11095.0,0,4787.0,0
0,2020-05-20,2355.0,0,730.0,0,6089.0,0,3709.0,0,0.0,100,0.0,100,0.0,100,0.0,100,759.0,0,2917.0,0,4034.0,0,254.0,0,106.0,0,25.0,0,813.0,0,27.0,0,0.0,100,0.0,100,0.0,100,113.0,0,6488.0,0,2933.0,0,9111.0,0,3866.0,0,5875.0,0,4719.0,0,8377.0,0,890.0,0,53.0,0,73.0,0,511.0,0,7.0,0,0.0,0,729.0,0,3448.0,0,868.0,0,10990.0,0,10147.0,0,11771.0,0,5082.0,0
0,2020-05-21,2355.0,0,730.0,0,6089.0,0,3709.0,0,0.0,100,0.0,100,0.0,100,0.0,100,759.0,0,2917.0,0,4034.0,0,254.0,0,106.0,0,25.0,0,813.0,0,27.0,0,0.0,100,0.0,100,0.0,100,113.0,0,6488.0,0,2933.0,0,9111.0,0,3866.0,0,5875.0,0,4719.0,0,8377.0,0,890.0,0,53.0,0,73.0,0,511.0,0,7.0,0,0.0,0,729.0,0,3448.0,0,868.0,0,10990.0,0,10147.0,0,11771.0,0,5082.0,0
0,2020-05-22,2355.0,0,730.0,0,6089.0,0,3709.0,0,0.0,100,0.0,100,0.0,100,0.0,100,759.0,0,2917.0,0,4034.0,0,254.0,0,106.0,0,25.0,0,813.0,0,27.0,0,0.0,100,0.0,100,0.0,100,113.0,0,6488.0,0,2933.0,0,9111.0,0,3866.0,0,5875.0,0,4719.0,0,8377.0,0,890.0,0,53.0,0,73.0,0,511.0,0,7.0,0,0.0,0,729.0,0,3448.0,0,868.0,0,10990.0,0,10147.0,0,11771.0,0,5082.0,0
0,2020-05-23,2355.0,0,730.0,0,6089.0,0,3709.0,0,0.0,100,0.0,100,0.0,100,0.0,100,759.0,0,2917.0,0,4034.0,0,254.0,0,106.0,0,25.0,0,813.0,0,27.0,0,0.0,100,0.0,100,0.0,100,113.0,0,6488.0,0,2933.0,0,9111.0,0,3866.0,0,5875.0,0,4719.0,0,8377.0,0,890.0,0,53.0,0,73.0,0,511.0,0,7.0,0,0.0,0,729.0,0,3448.0,0,868.0,0,10990.0,0,10147.0,0,11771.0,0,5082.0,0
0,2020-05-24,2829.0,0,778.0,0,6401.0,0,3948.0,0,0.0,100,0.0,100,0.0,100,0.0,100,783.0,0,3221.0,0,4388.0,0,272.0,0,102.0,0,26.0,0,828.0,0,27.0,0,0.0,100,0.0,100,0.0,100,124.0,0,6556.0,0,3578.0,0,10011.0,0,4139.0,0,6003.0,0,5145.0,0,8680.0,0,940.0,0,52.0,0,74.0,0,538.0,0,8.0,0,0.0,0,782.0,0,3781.0,0,889.0,0,12196.0,0,11371.0,0,12677.0,0,5409.0,0
0,2020-05-25,2829.0,0,778.0,0,6401.0,0,3948.0,0,0.0,100,0.0,100,0.0,100,0.0,100,783.0,0,3221.0,0,4388.0,0,272.0,0,102.0,0,26.0,0,828.0,0,27.0,0,0.0,100,0.0,100,0.0,100,124.0,0,6556.0,0,3578.0,0,10011.0,0,4139.0,0,6003.0,0,5145.0,0,8680.0,0,940.0,0,52.0,0,74.0,0,538.0,0,8.0,0,0.0,0,782.0,0,3781.0,0,889.0,0,12196.0,0,11371.0,0,12677.0,0,5409.0,0
0,2020-05-26,2829.0,0,778.0,0,6401.0,0,3948.0,0,0.0,100,0.0,100,0.0,100,0.0,100,783.0,0,3221.0,0,4388.0,0,272.0,0,102.0,0,26.0,0,828.0,0,27.0,0,0.0,100,0.0,100,0.0,100,124.0,0,6556.0,0,3578.0,0,10011.0,0,4139.0,0,6003.0,0,5145.0,0,8680.0,0,940.0,0,52.0,0,74.0,0,538.0,0,8.0,0,0.0,0,782.0,0,3781.0,0,889.0,0,12196.0,0,11371.0,0,12677.0,0,5409.0,0
0,2020-05-27,2855.0,0,935.0,0,6831.0,0,4138.0,0,0.0,100,0.0,100,0.0,100,0.0,100,805.0,0,3363.0,0,4538.0,0,281.0,0,106.0,0,27.0,0,838.0,0,30.0,0,0.0,100,0.0,100,0.0,100,130.0,0,6681.0,0,4118.0,0,10507.0,0,4383.0,0,5758.0,0,5587.0,0,9061.0,0,1012.0,0,54.0,0,73.0,0,556.0,0,7.0,0,0.0,0,819.0,0,3891.0,0,895.0,0,13985.0,0,12705.0,0,13559.0,0,5732.0,0
0,2020-05-28,2855.0,0,935.0,0,6831.0,0,4138.0,0,0.0,100,0.0,100,0.0,100,0.0,100,805.0,0,3363.0,0,4538.0,0,281.0,0,106.0,0,27.0,0,838.0,0,30.0,0,0.0,100,0.0,100,0.0,100,130.0,0,6681.0,0,4118.0,0,10507.0,0,4383.0,0,5758.0,0,5587.0,0,9061.0,0,1012.0,0,54.0,0,73.0,0,556.0,0,7.0,0,0.0,0,819.0,0,3891.0,0,895.0,0,13985.0,0,12705.0,0,13559.0,0,5732.0,0
0,2020-05-29,2855.0,0,935.0,0,6831.0,0,4138.0,0,0.0,100,0.0,100,0.0,100,0.0,100,805.0,0,3363.0,0,4538.0,0,281.0,0,106.0,0,27.0,0,838.0,0,30.0,0,0.0,100,0.0,100,0.0,100,130.0,0,6681.0,0,4118.0,0,10507.0,0,4383.0,0,5758.0,0,5587.0,0,9061.0,0,1012.0,0,54.0,0,73.0,0,556.0,0,7.0,0,0.0,0,819.0,0,3891.0,0,895.0,0,13985.0,0,12705.0,0,13559.0,0,5732.0,0
0,2020-05-30,2855.0,0,935.0,0,6831.0,0,4138.0,0,0.0,100,0.0,100,0.0,100,0.0,100,805.0,0,3363.0,0,4538.0,0,281.0,0,106.0,0,27.0,0,838.0,0,30.0,0,0.0,100,0.0,100,0.0,100,130.0,0,6681.0,0,4118.0,0,10507.0,0,4383.0,0,5758.0,0,5587.0,0,9061.0,0,1012.0,0,54.0,0,73.0,0,556.0,0,7.0,0,0.0,0,819.0,0,3891.0,0,895.0,0,13985.0,0,12705.0,0,13559.0,0,5732.0,0
0,2020-05-31,3563.0,0,1113.0,0,7184.0,0,4445.0,0,0.0,100,0.0,100,0.0,100,0.0,100,963.0,0,3859.0,0,4975.0,0,318.0,0,103.0,0,27.0,0,851.0,0,34.0,0,0.0,100,0.0,100,0.0,100,138.0,0,6801.0,0,4930.0,0,11275.0,0,5202.0,0,6425.0,0,5981.0,0,9296.0,0,1030.0,0,54.0,0,79.0,0,586.0,0,8.0,0,0.0,0,881.0,0,4112.0,0,906.0,0,15860.0,0,14097.0,0,14650.0,0,6266.0,0
0,2020-06-01,3563.0,0,1113.0,0,7184.0,0,4445.0,0,0.0,100,0.0,100,0.0,100,0.0,100,963.0,0,3859.0,0,4975.0,0,318.0,0,103.0,0,27.0,0,851.0,0,34.0,0,0.0,100,0.0,100,0.0,100,138.0,0,6801.0,0,4930.0,0,11275.0,0,5202.0,0,6425.0,0,5981.0,0,9296.0,0,1030.0,0,54.0,0,79.0,0,586.0,0,8.0,0,0.0,0,881.0,0,4112.0,0,906.0,0,15860.0,0,14097.0,0,14650.0,0,6266.0,0
0,2020-06-02,3563.0,0,1113.0,0,7184.0,0,4445.0,0,0.0,100,0.0,100,0.0,100,0.0,100,963.0,0,3859.0,0,4975.0,0,318.0,0,103.0,0,27.0,0,851.0,0,34.0,0,0.0,100,0.0,100,0.0,100,138.0,0,6801.0,0,4930.0,0,11275.0,0,5202.0,0,6425.0,0,5981.0,0,9296.0,0,1030.0,0,54.0,0,79.0,0,586.0,0,8.0,0,0.0,0,881.0,0,4112.0,0,906.0,0,15860.0,0,14097.0,0,14650.0,0,6266.0,0
0,2020-06-03,3360.0,0,1359.0,0,7931.0,0,4812.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1031.0,0,4190.0,0,5276.0,0,332.0,0,104.0,0,27.0,0,859.0,0,35.0,0,0.0,100,0.0,100,0.0,100,142.0,0,7272.0,0,5613.0,0,11937.0,0,5472.0,0,6409.0,0,6474.0,0,9601.0,0,1061.0,0,54.0,0,80.0,0,608.0,0,7.0,0,0.0,0,903.0,0,4259.0,0,917.0,0,16148.0,0,15257.0,0,15500.0,0,6614.0,0
0,2020-06-04,3360.0,0,1359.0,0,7931.0,0,4812.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1031.0,0,4190.0,0,5276.0,0,332.0,0,104.0,0,27.0,0,859.0,0,35.0,0,0.0,100,0.0,100,0.0,100,142.0,0,7272.0,0,5613.0,0,11937.0,0,5472.0,0,6409.0,0,6474.0,0,9601.0,0,1061.0,0,54.0,0,80.0,0,608.0,0,7.0,0,0.0,0,903.0,0,4259.0,0,917.0,0,16148.0,0,15257.0,0,15500.0,0,6614.0,0
0,2020-06-05,3360.0,0,1359.0,0,7931.0,0,4812.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1031.0,0,4190.0,0,5276.0,0,332.0,0,104.0,0,27.0,0,859.0,0,35.0,0,0.0,100,0.0,100,0.0,100,142.0,0,7272.0,0,5613.0,0,11937.0,0,5472.0,0,6409.0,0,6474.0,0,9601.0,0,1061.0,0,54.0,0,80.0,0,608.0,0,7.0,0,0.0,0,903.0,0,4259.0,0,917.0,0,16148.0,0,15257.0,0,15500.0,0,6614.0,0
0,2020-06-06,3360.0,0,1359.0,0,7931.0,0,4812.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1031.0,0,4190.0,0,5276.0,0,332.0,0,104.0,0,27.0,0,859.0,0,35.0,0,0.0,100,0.0,100,0.0,100,142.0,0,7272.0,0,5613.0,0,11937.0,0,5472.0,0,6409.0,0,6474.0,0,9601.0,0,1061.0,0,54.0,0,80.0,0,608.0,0,7.0,0,0.0,0,903.0,0,4259.0,0,917.0,0,16148.0,0,15257.0,0,15500.0,0,6614.0,0
0,2020-06-07,4298.0,0,1602.0,0,8384.0,0,5086.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1402.0,0,4921.0,0,5743.0,0,410.0,0,109.0,0,27.0,0,927.0,0,74.0,0,0.0,100,0.0,100,0.0,100,146.0,0,7435.0,0,6273.0,0,12673.0,0,5858.0,0,6870.0,0,6931.0,0,9928.0,0,1091.0,0,54.0,0,83.0,0,634.0,0,8.0,0,0.0,0,944.0,0,4494.0,0,924.0,0,17521.0,0,16606.0,0,16554.0,0,6988.0,0
0,2020-06-08,4298.0,0,1602.0,0,8384.0,0,5086.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1402.0,0,4921.0,0,5743.0,0,410.0,0,109.0,0,27.0,0,927.0,0,74.0,0,0.0,100,0.0,100,0.0,100,146.0,0,7435.0,0,6273.0,0,12673.0,0,5858.0,0,6870.0,0,6931.0,0,9928.0,0,1091.0,0,54.0,0,83.0,0,634.0,0,8.0,0,0.0,0,944.0,0,4494.0,0,924.0,0,17521.0,0,16606.0,0,16554.0,0,6988.0,0
0,2020-06-09,4298.0,0,1602.0,0,8384.0,0,5086.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1402.0,0,4921.0,0,5743.0,0,410.0,0,109.0,0,27.0,0,927.0,0,74.0,0,0.0,100,0.0,100,0.0,100,146.0,0,7435.0,0,6273.0,0,12673.0,0,5858.0,0,6870.0,0,6931.0,0,9928.0,0,1091.0,0,54.0,0,83.0,0,634.0,0,8.0,0,0.0,0,944.0,0,4494.0,0,924.0,0,17521.0,0,16606.0,0,16554.0,0,6988.0,0
0,2020-06-10,4592.0,0,1930.0,0,9236.0,0,5218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1454.0,0,5361.0,0,6049.0,0,428.0,0,105.0,0,27.0,0,963.0,0,86.0,0,0.0,100,0.0,100,0.0,100,147.0,0,7534.0,0,6933.0,0,13402.0,0,6185.0,0,6982.0,0,7241.0,0,10131.0,0,1104.0,0,55.0,0,92.0,0,683.0,0,7.0,0,0.0,0,956.0,0,4648.0,0,931.0,0,17305.0,0,17556.0,0,17316.0,0,7251.0,0
0,2020-06-11,4592.0,0,1930.0,0,9236.0,0,5218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1454.0,0,5361.0,0,6049.0,0,428.0,0,105.0,0,27.0,0,963.0,0,86.0,0,0.0,100,0.0,100,0.0,100,147.0,0,7534.0,0,6933.0,0,13402.0,0,6185.0,0,6982.0,0,7241.0,0,10131.0,0,1104.0,0,55.0,0,92.0,0,683.0,0,7.0,0,0.0,0,956.0,0,4648.0,0,931.0,0,17305.0,0,17556.0,0,17316.0,0,7251.0,0
0,2020-06-12,4592.0,0,1930.0,0,9236.0,0,5218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1454.0,0,5361.0,0,6049.0,0,428.0,0,105.0,0,27.0,0,963.0,0,86.0,0,0.0,100,0.0,100,0.0,100,147.0,0,7534.0,0,6933.0,0,13402.0,0,6185.0,0,6982.0,0,7241.0,0,10131.0,0,1104.0,0,55.0,0,92.0,0,683.0,0,7.0,0,0.0,0,956.0,0,4648.0,0,931.0,0,17305.0,0,17556.0,0,17316.0,0,7251.0,0
0,2020-06-13,4592.0,0,1930.0,0,9236.0,0,5218.0,0,0.0,100,0.0,100,0.0,100,0.0,100,1454.0,0,5361.0,0,6049.0,0,428.0,0,105.0,0,27.0,0,963.0,0,86.0,0,0.0,100,0.0,100,0.0,100,147.0,0,7534.0,0,6933.0,0,13402.0,0,6185.0,0,6982.0,0,7241.0,0,10131.0,0,1104.0,0,55.0,0,92.0,0,683.0,0,7.0,0,0.0,0,956.0,0,4648.0,0,931.0,0,17305.0,0,17556.0,0,17316.0,0,7251.0,0
